KEO,"Kaunaz Fire, Ehwaz Fire, Othila Ancestral","Fire, Knowledge, Fire, Knowledge, Inherited Property, Genetics","Divination=3, Evocation=2, Transmutation=1"
KEU,"Kaunaz Fire, Ehwaz Fire, Uruz Power","Fire, Knowledge, Fire, Knowledge, Primal Creative Force, Gateway","Evocation=3, Divination=2, Transmutation=1"
KIB,"Kaunaz Fire, Isa Ice, Berkana Birth","Fire, Knowledge, Cosmic Coherence, Earth Mother, Birth","Transmutation=2, Divination=1, Evocation=1, Conjuration=1"
KIC,"Kaunaz Fire, Isa Ice, Kaunaz Fire","Fire, Knowledge, Cosmic Coherence, Fire, Knowledge","Divination=2, Evocation=2, Transmutation=1"
KID,"Kaunaz Fire, Isa Ice, Dagaz Dawn","Fire, Knowledge, Cosmic Coherence, Intuition, Light Within","Divination=2, Transmutation=2, Evocation=1"
KIF,"Kaunaz Fire, Isa Ice, Fehu Frey","Fire, Knowledge, Cosmic Coherence, Wealth, Mother Rune","Divination=1, Evocation=1, Transmutation=1, Enchantment=1"
KIG,"Kaunaz Fire, Isa Ice, Gebo Gift","Fire, Knowledge, Cosmic Coherence, Divine Interaction","Transmutation=2, Divination=1, Evocation=1, Conjuration=1"
KIH,"Kaunaz Fire, Isa Ice, Hagalaz Air","Fire, Knowledge, Cosmic Coherence, Transformation, Egg of Life","Transmutation=2, Divination=1, Evocation=1"
KIJ,"Kaunaz Fire, Isa Ice, Jera Earth","Fire, Knowledge, Cosmic Coherence, Cycles, Right Action","Divination=2, Transmutation=2, Evocation=1"
KIL,"Kaunaz Fire, Isa Ice, Laguz Water","Fire, Knowledge, Cosmic Coherence, Fertility, Living Renewal","Transmutation=2, Divination=1, Evocation=1, Conjuration=1"
KIM,"Kaunaz Fire, Isa Ice, Mannaz Man","Fire, Knowledge, Cosmic Coherence, Divine Union, Manifestation","Transmutation=2, Divination=1, Evocation=1, Conjuration=1, Illusion=1"
KIN,"Kaunaz Fire, Isa Ice, Nauthiz Necessity","Fire, Knowledge, Cosmic Coherence, Needs, Friction, Shadow","Divination=1, Evocation=1, Transmutation=1, Enchantment=1, Illusion=1, Necromancy=1"
KING,"Kaunaz Fire, Isa Ice, Inguz Fertility","Fire, Knowledge, Cosmic Coherence, True Love, Music, Harmony","Divination=2, Transmutation=2, Evocation=1, Enchantment=1"
KIP,"Kaunaz Fire, Isa Ice, Peorth Hearth","Fire, Knowledge, Cosmic Coherence, Divination, Luck, Primal Law","Divination=2, Transmutation=2, Evocation=1"
KIQ,"Kaunaz Fire, Isa Ice, Kaunaz Fire","Fire, Knowledge, Cosmic Coherence, Fire, Knowledge","Divination=2, Evocation=2, Transmutation=1"
KIR,"Kaunaz Fire, Isa Ice, Raido Wheel","Fire, Knowledge, Cosmic Coherence, Solar Chariot, Rhythm","Transmutation=2, Divination=1, Evocation=1, Enchantment=1"
KIS,"Kaunaz Fire, Isa Ice, Sowulo Sun","Fire, Knowledge, Cosmic Coherence, Thunderbolt, Wheel of Power","Evocation=2, Transmutation=2, Divination=1"
KIT,"Kaunaz Fire, Isa Ice, Teiwaz Victory","Fire, Knowledge, Cosmic Coherence, Masculine Gods, Warrior Rune","Evocation=2, Divination=1, Transmutation=1, Enchantment=1"
KITH,"Kaunaz Fire, Isa Ice, Thurisaz Thor","Fire, Knowledge, Cosmic Coherence, Protection, Polarity, Regeneration","Transmutation=2, Divination=1, Evocation=1, Abjuration=1, Necromancy=1"
KIV,"Kaunaz Fire, Isa Ice, Wunjo Joy","Fire, Knowledge, Cosmic Coherence, Kinship, Heritage, Joy","Divination=1, Evocation=1, Transmutation=1, Enchantment=1"
KIW,"Kaunaz Fire, Isa Ice, Wunjo Joy","Fire, Knowledge, Cosmic Coherence, Kinship, Heritage, Joy","Divination=1, Evocation=1, Transmutation=1, Enchantment=1"
KIX,"Kaunaz Fire, Isa Ice, Thurisaz Thor","Fire, Knowledge, Cosmic Coherence, Protection, Polarity, Regeneration","Transmutation=2, Divination=1, Evocation=1, Abjuration=1, Necromancy=1"
KIY,"Kaunaz Fire, Isa Ice, Eiwaz Death","Fire, Knowledge, Cosmic Coherence,  Tree of Life, Dreaming, Magic","Divination=2, Evocation=1, Transmutation=1, Illusion=1"
KIZ,"Kaunaz Fire, Isa Ice, Algiz Protection","Fire, Knowledge, Cosmic Coherence, Divine Protection, Sanctuary","Divination=1, Evocation=1, Transmutation=1, Abjuration=1"
KIA,"Kaunaz Fire, Isa Ice, Ansuz Odin","Fire, Knowledge, Cosmic Coherence, God, Ancestors","Divination=2, Evocation=1, Transmutation=1"
KIE,"Kaunaz Fire, Isa Ice, Ehwaz Fire","Fire, Knowledge, Cosmic Coherence, Fire, Knowledge","Divination=2, Evocation=2, Transmutation=1"
KIO,"Kaunaz Fire, Isa Ice, Othila Ancestral","Fire, Knowledge, Cosmic Coherence, Inherited Property, Genetics","Divination=2, Transmutation=2, Evocation=1"
KIU,"Kaunaz Fire, Isa Ice, Uruz Power","Fire, Knowledge, Cosmic Coherence, Primal Creative Force, Gateway","Evocation=2, Transmutation=2, Divination=1"
KOB,"Kaunaz Fire, Othila Ancestral, Berkana Birth","Fire, Knowledge, Inherited Property, Genetics, Earth Mother, Birth","Divination=2, Transmutation=2, Evocation=1, Conjuration=1"
KOC,"Kaunaz Fire, Othila Ancestral, Kaunaz Fire","Fire, Knowledge, Inherited Property, Genetics, Fire, Knowledge","Divination=3, Evocation=2, Transmutation=1"
KOD,"Kaunaz Fire, Othila Ancestral, Dagaz Dawn","Fire, Knowledge, Inherited Property, Genetics, Intuition, Light Within","Divination=3, Transmutation=2, Evocation=1"
KOF,"Kaunaz Fire, Othila Ancestral, Fehu Frey","Fire, Knowledge, Inherited Property, Genetics, Wealth, Mother Rune","Divination=2, Evocation=1, Transmutation=1, Enchantment=1"
KOG,"Kaunaz Fire, Othila Ancestral, Gebo Gift","Fire, Knowledge, Inherited Property, Genetics, Divine Interaction","Divination=2, Transmutation=2, Evocation=1, Conjuration=1"
KOH,"Kaunaz Fire, Othila Ancestral, Hagalaz Air","Fire, Knowledge, Inherited Property, Genetics, Transformation, Egg of Life","Divination=2, Transmutation=2, Evocation=1"
KOJ,"Kaunaz Fire, Othila Ancestral, Jera Earth","Fire, Knowledge, Inherited Property, Genetics, Cycles, Right Action","Divination=3, Transmutation=2, Evocation=1"
KOL,"Kaunaz Fire, Othila Ancestral, Laguz Water","Fire, Knowledge, Inherited Property, Genetics, Fertility, Living Renewal","Divination=2, Transmutation=2, Evocation=1, Conjuration=1"
KOM,"Kaunaz Fire, Othila Ancestral, Mannaz Man","Fire, Knowledge, Inherited Property, Genetics, Divine Union, Manifestation","Divination=2, Transmutation=2, Evocation=1, Conjuration=1, Illusion=1"
KON,"Kaunaz Fire, Othila Ancestral, Nauthiz Necessity","Fire, Knowledge, Inherited Property, Genetics, Needs, Friction, Shadow","Divination=2, Evocation=1, Transmutation=1, Enchantment=1, Illusion=1, Necromancy=1"
KONG,"Kaunaz Fire, Othila Ancestral, Inguz Fertility","Fire, Knowledge, Inherited Property, Genetics, True Love, Music, Harmony","Divination=3, Transmutation=2, Evocation=1, Enchantment=1"
KOP,"Kaunaz Fire, Othila Ancestral, Peorth Hearth","Fire, Knowledge, Inherited Property, Genetics, Divination, Luck, Primal Law","Divination=3, Transmutation=2, Evocation=1"
KOQ,"Kaunaz Fire, Othila Ancestral, Kaunaz Fire","Fire, Knowledge, Inherited Property, Genetics, Fire, Knowledge","Divination=3, Evocation=2, Transmutation=1"
KOR,"Kaunaz Fire, Othila Ancestral, Raido Wheel","Fire, Knowledge, Inherited Property, Genetics, Solar Chariot, Rhythm","Divination=2, Transmutation=2, Evocation=1, Enchantment=1"
KOS,"Kaunaz Fire, Othila Ancestral, Sowulo Sun","Fire, Knowledge, Inherited Property, Genetics, Thunderbolt, Wheel of Power","Divination=2, Evocation=2, Transmutation=2"
KOT,"Kaunaz Fire, Othila Ancestral, Teiwaz Victory","Fire, Knowledge, Inherited Property, Genetics, Masculine Gods, Warrior Rune","Divination=2, Evocation=2, Transmutation=1, Enchantment=1"
KOTH,"Kaunaz Fire, Othila Ancestral, Thurisaz Thor","Fire, Knowledge, Inherited Property, Genetics, Protection, Polarity, Regeneration","Divination=2, Transmutation=2, Evocation=1, Abjuration=1, Necromancy=1"
KOV,"Kaunaz Fire, Othila Ancestral, Wunjo Joy","Fire, Knowledge, Inherited Property, Genetics, Kinship, Heritage, Joy","Divination=2, Evocation=1, Transmutation=1, Enchantment=1"
KOW,"Kaunaz Fire, Othila Ancestral, Wunjo Joy","Fire, Knowledge, Inherited Property, Genetics, Kinship, Heritage, Joy","Divination=2, Evocation=1, Transmutation=1, Enchantment=1"
KOX,"Kaunaz Fire, Othila Ancestral, Thurisaz Thor","Fire, Knowledge, Inherited Property, Genetics, Protection, Polarity, Regeneration","Divination=2, Transmutation=2, Evocation=1, Abjuration=1, Necromancy=1"
KOY,"Kaunaz Fire, Othila Ancestral, Eiwaz Death","Fire, Knowledge, Inherited Property, Genetics,  Tree of Life, Dreaming, Magic","Divination=3, Evocation=1, Transmutation=1, Illusion=1"
KOZ,"Kaunaz Fire, Othila Ancestral, Algiz Protection","Fire, Knowledge, Inherited Property, Genetics, Divine Protection, Sanctuary","Divination=2, Evocation=1, Transmutation=1, Abjuration=1"
KOA,"Kaunaz Fire, Othila Ancestral, Ansuz Odin","Fire, Knowledge, Inherited Property, Genetics, God, Ancestors","Divination=3, Evocation=1, Transmutation=1"
KOE,"Kaunaz Fire, Othila Ancestral, Ehwaz Fire","Fire, Knowledge, Inherited Property, Genetics, Fire, Knowledge","Divination=3, Evocation=2, Transmutation=1"
KOI,"Kaunaz Fire, Othila Ancestral, Isa Ice","Fire, Knowledge, Inherited Property, Genetics, Cosmic Coherence","Divination=2, Transmutation=2, Evocation=1"
KOU,"Kaunaz Fire, Othila Ancestral, Uruz Power","Fire, Knowledge, Inherited Property, Genetics, Primal Creative Force, Gateway","Divination=2, Evocation=2, Transmutation=2"
KUB,"Kaunaz Fire, Uruz Power, Berkana Birth","Fire, Knowledge, Primal Creative Force, Gateway, Earth Mother, Birth","Evocation=2, Transmutation=2, Divination=1, Conjuration=1"
KUC,"Kaunaz Fire, Uruz Power, Kaunaz Fire","Fire, Knowledge, Primal Creative Force, Gateway, Fire, Knowledge","Evocation=3, Divination=2, Transmutation=1"
KUD,"Kaunaz Fire, Uruz Power, Dagaz Dawn","Fire, Knowledge, Primal Creative Force, Gateway, Intuition, Light Within","Divination=2, Evocation=2, Transmutation=2"
KUF,"Kaunaz Fire, Uruz Power, Fehu Frey","Fire, Knowledge, Primal Creative Force, Gateway, Wealth, Mother Rune","Evocation=2, Divination=1, Transmutation=1, Enchantment=1"
KUG,"Kaunaz Fire, Uruz Power, Gebo Gift","Fire, Knowledge, Primal Creative Force, Gateway, Divine Interaction","Evocation=2, Transmutation=2, Divination=1, Conjuration=1"
KUH,"Kaunaz Fire, Uruz Power, Hagalaz Air","Fire, Knowledge, Primal Creative Force, Gateway, Transformation, Egg of Life","Evocation=2, Transmutation=2, Divination=1"
KUJ,"Kaunaz Fire, Uruz Power, Jera Earth","Fire, Knowledge, Primal Creative Force, Gateway, Cycles, Right Action","Divination=2, Evocation=2, Transmutation=2"
KUL,"Kaunaz Fire, Uruz Power, Laguz Water","Fire, Knowledge, Primal Creative Force, Gateway, Fertility, Living Renewal","Evocation=2, Transmutation=2, Divination=1, Conjuration=1"
KUM,"Kaunaz Fire, Uruz Power, Mannaz Man","Fire, Knowledge, Primal Creative Force, Gateway, Divine Union, Manifestation","Evocation=2, Transmutation=2, Divination=1, Conjuration=1, Illusion=1"
KUN,"Kaunaz Fire, Uruz Power, Nauthiz Necessity","Fire, Knowledge, Primal Creative Force, Gateway, Needs, Friction, Shadow","Evocation=2, Divination=1, Transmutation=1, Enchantment=1, Illusion=1, Necromancy=1"
KUNG,"Kaunaz Fire, Uruz Power, Inguz Fertility","Fire, Knowledge, Primal Creative Force, Gateway, True Love, Music, Harmony","Divination=2, Evocation=2, Transmutation=2, Enchantment=1"
KUP,"Kaunaz Fire, Uruz Power, Peorth Hearth","Fire, Knowledge, Primal Creative Force, Gateway, Divination, Luck, Primal Law","Divination=2, Evocation=2, Transmutation=2"
KUQ,"Kaunaz Fire, Uruz Power, Kaunaz Fire","Fire, Knowledge, Primal Creative Force, Gateway, Fire, Knowledge","Evocation=3, Divination=2, Transmutation=1"
KUR,"Kaunaz Fire, Uruz Power, Raido Wheel","Fire, Knowledge, Primal Creative Force, Gateway, Solar Chariot, Rhythm","Evocation=2, Transmutation=2, Divination=1, Enchantment=1"
KUS,"Kaunaz Fire, Uruz Power, Sowulo Sun","Fire, Knowledge, Primal Creative Force, Gateway, Thunderbolt, Wheel of Power","Evocation=3, Transmutation=2, Divination=1"
KUT,"Kaunaz Fire, Uruz Power, Teiwaz Victory","Fire, Knowledge, Primal Creative Force, Gateway, Masculine Gods, Warrior Rune","Evocation=3, Divination=1, Transmutation=1, Enchantment=1"
KUTH,"Kaunaz Fire, Uruz Power, Thurisaz Thor","Fire, Knowledge, Primal Creative Force, Gateway, Protection, Polarity, Regeneration","Evocation=2, Transmutation=2, Divination=1, Abjuration=1, Necromancy=1"
KUV,"Kaunaz Fire, Uruz Power, Wunjo Joy","Fire, Knowledge, Primal Creative Force, Gateway, Kinship, Heritage, Joy","Evocation=2, Divination=1, Transmutation=1, Enchantment=1"
KUW,"Kaunaz Fire, Uruz Power, Wunjo Joy","Fire, Knowledge, Primal Creative Force, Gateway, Kinship, Heritage, Joy","Evocation=2, Divination=1, Transmutation=1, Enchantment=1"
KUX,"Kaunaz Fire, Uruz Power, Thurisaz Thor","Fire, Knowledge, Primal Creative Force, Gateway, Protection, Polarity, Regeneration","Evocation=2, Transmutation=2, Divination=1, Abjuration=1, Necromancy=1"
KUY,"Kaunaz Fire, Uruz Power, Eiwaz Death","Fire, Knowledge, Primal Creative Force, Gateway,  Tree of Life, Dreaming, Magic","Divination=2, Evocation=2, Transmutation=1, Illusion=1"
KUZ,"Kaunaz Fire, Uruz Power, Algiz Protection","Fire, Knowledge, Primal Creative Force, Gateway, Divine Protection, Sanctuary","Evocation=2, Divination=1, Transmutation=1, Abjuration=1"
KUA,"Kaunaz Fire, Uruz Power, Ansuz Odin","Fire, Knowledge, Primal Creative Force, Gateway, God, Ancestors","Divination=2, Evocation=2, Transmutation=1"
KUE,"Kaunaz Fire, Uruz Power, Ehwaz Fire","Fire, Knowledge, Primal Creative Force, Gateway, Fire, Knowledge","Evocation=3, Divination=2, Transmutation=1"
KUI,"Kaunaz Fire, Uruz Power, Isa Ice","Fire, Knowledge, Primal Creative Force, Gateway, Cosmic Coherence","Evocation=2, Transmutation=2, Divination=1"
KUO,"Kaunaz Fire, Uruz Power, Othila Ancestral","Fire, Knowledge, Primal Creative Force, Gateway, Inherited Property, Genetics","Divination=2, Evocation=2, Transmutation=2"
LAB,"Laguz Water, Ansuz Odin, Berkana Birth","Fertility, Living Renewal, God, Ancestors, Earth Mother, Birth","Conjuration=2, Transmutation=2, Divination=1"
LAC,"Laguz Water, Ansuz Odin, Kaunaz Fire","Fertility, Living Renewal, God, Ancestors, Fire, Knowledge","Divination=2, Conjuration=1, Transmutation=1, Evocation=1"
LAD,"Laguz Water, Ansuz Odin, Dagaz Dawn","Fertility, Living Renewal, God, Ancestors, Intuition, Light Within","Transmutation=2, Divination=2, Conjuration=1"
LAF,"Laguz Water, Ansuz Odin, Fehu Frey","Fertility, Living Renewal, God, Ancestors, Wealth, Mother Rune","Conjuration=1, Transmutation=1, Divination=1, Enchantment=1"
LAG,"Laguz Water, Ansuz Odin, Gebo Gift","Fertility, Living Renewal, God, Ancestors, Divine Interaction","Conjuration=2, Transmutation=2, Divination=1"
LAH,"Laguz Water, Ansuz Odin, Hagalaz Air","Fertility, Living Renewal, God, Ancestors, Transformation, Egg of Life","Transmutation=2, Conjuration=1, Divination=1"
LAJ,"Laguz Water, Ansuz Odin, Jera Earth","Fertility, Living Renewal, God, Ancestors, Cycles, Right Action","Transmutation=2, Divination=2, Conjuration=1"
LAK,"Laguz Water, Ansuz Odin, Kaunaz Fire","Fertility, Living Renewal, God, Ancestors, Fire, Knowledge","Divination=2, Conjuration=1, Transmutation=1, Evocation=1"
LAM,"Laguz Water, Ansuz Odin, Mannaz Man","Fertility, Living Renewal, God, Ancestors, Divine Union, Manifestation","Conjuration=2, Transmutation=2, Divination=1, Illusion=1"
LAN,"Laguz Water, Ansuz Odin, Nauthiz Necessity","Fertility, Living Renewal, God, Ancestors, Needs, Friction, Shadow","Conjuration=1, Transmutation=1, Divination=1, Enchantment=1, Illusion=1, Necromancy=1"
LANG,"Laguz Water, Ansuz Odin, Inguz Fertility","Fertility, Living Renewal, God, Ancestors, True Love, Music, Harmony","Transmutation=2, Divination=2, Conjuration=1, Enchantment=1"
LAP,"Laguz Water, Ansuz Odin, Peorth Hearth","Fertility, Living Renewal, God, Ancestors, Divination, Luck, Primal Law","Transmutation=2, Divination=2, Conjuration=1"
LAQ,"Laguz Water, Ansuz Odin, Kaunaz Fire","Fertility, Living Renewal, God, Ancestors, Fire, Knowledge","Divination=2, Conjuration=1, Transmutation=1, Evocation=1"
LAR,"Laguz Water, Ansuz Odin, Raido Wheel","Fertility, Living Renewal, God, Ancestors, Solar Chariot, Rhythm","Transmutation=2, Conjuration=1, Divination=1, Enchantment=1"
LAS,"Laguz Water, Ansuz Odin, Sowulo Sun","Fertility, Living Renewal, God, Ancestors, Thunderbolt, Wheel of Power","Transmutation=2, Conjuration=1, Divination=1, Evocation=1"
LAT,"Laguz Water, Ansuz Odin, Teiwaz Victory","Fertility, Living Renewal, God, Ancestors, Masculine Gods, Warrior Rune","Conjuration=1, Transmutation=1, Divination=1, Evocation=1, Enchantment=1"
LATH,"Laguz Water, Ansuz Odin, Thurisaz Thor","Fertility, Living Renewal, God, Ancestors, Protection, Polarity, Regeneration","Transmutation=2, Conjuration=1, Divination=1, Abjuration=1, Necromancy=1"
LAV,"Laguz Water, Ansuz Odin, Wunjo Joy","Fertility, Living Renewal, God, Ancestors, Kinship, Heritage, Joy","Conjuration=1, Transmutation=1, Divination=1, Enchantment=1"
LAW,"Laguz Water, Ansuz Odin, Wunjo Joy","Fertility, Living Renewal, God, Ancestors, Kinship, Heritage, Joy","Conjuration=1, Transmutation=1, Divination=1, Enchantment=1"
LAX,"Laguz Water, Ansuz Odin, Thurisaz Thor","Fertility, Living Renewal, God, Ancestors, Protection, Polarity, Regeneration","Transmutation=2, Conjuration=1, Divination=1, Abjuration=1, Necromancy=1"
LAY,"Laguz Water, Ansuz Odin, Eiwaz Death","Fertility, Living Renewal, God, Ancestors,  Tree of Life, Dreaming, Magic","Divination=2, Conjuration=1, Transmutation=1, Illusion=1"
LAZ,"Laguz Water, Ansuz Odin, Algiz Protection","Fertility, Living Renewal, God, Ancestors, Divine Protection, Sanctuary","Conjuration=1, Transmutation=1, Divination=1, Abjuration=1"
LAE,"Laguz Water, Ansuz Odin, Ehwaz Fire","Fertility, Living Renewal, God, Ancestors, Fire, Knowledge","Divination=2, Conjuration=1, Transmutation=1, Evocation=1"
LAI,"Laguz Water, Ansuz Odin, Isa Ice","Fertility, Living Renewal, God, Ancestors, Cosmic Coherence","Transmutation=2, Conjuration=1, Divination=1"
LAO,"Laguz Water, Ansuz Odin, Othila Ancestral","Fertility, Living Renewal, God, Ancestors, Inherited Property, Genetics","Transmutation=2, Divination=2, Conjuration=1"
LAU,"Laguz Water, Ansuz Odin, Uruz Power","Fertility, Living Renewal, God, Ancestors, Primal Creative Force, Gateway","Transmutation=2, Conjuration=1, Divination=1, Evocation=1"
LEB,"Laguz Water, Ehwaz Fire, Berkana Birth","Fertility, Living Renewal, Fire, Knowledge, Earth Mother, Birth","Conjuration=2, Transmutation=2, Divination=1, Evocation=1"
LEC,"Laguz Water, Ehwaz Fire, Kaunaz Fire","Fertility, Living Renewal, Fire, Knowledge, Fire, Knowledge","Divination=2, Evocation=2, Conjuration=1, Transmutation=1"
LED,"Laguz Water, Ehwaz Fire, Dagaz Dawn","Fertility, Living Renewal, Fire, Knowledge, Intuition, Light Within","Transmutation=2, Divination=2, Conjuration=1, Evocation=1"
LEF,"Laguz Water, Ehwaz Fire, Fehu Frey","Fertility, Living Renewal, Fire, Knowledge, Wealth, Mother Rune","Conjuration=1, Transmutation=1, Divination=1, Evocation=1, Enchantment=1"
LEG,"Laguz Water, Ehwaz Fire, Gebo Gift","Fertility, Living Renewal, Fire, Knowledge, Divine Interaction","Conjuration=2, Transmutation=2, Divination=1, Evocation=1"
LEH,"Laguz Water, Ehwaz Fire, Hagalaz Air","Fertility, Living Renewal, Fire, Knowledge, Transformation, Egg of Life","Transmutation=2, Conjuration=1, Divination=1, Evocation=1"
LEJ,"Laguz Water, Ehwaz Fire, Jera Earth","Fertility, Living Renewal, Fire, Knowledge, Cycles, Right Action","Transmutation=2, Divination=2, Conjuration=1, Evocation=1"
